id,name,address,lat,lon,station_deux_roues,nbre_pdc,puissance_nominale
9653, Miradoux Place du Foirail,Place du Foirail 32340 Miradoux,43.9983,0.757224,false,2,22
9654, Miramas Avenue Marco Polo,Avenue Marco Polo 13140 MIRAMAS,43.608018,5.00374,false,2,22
9655, Miramas Avenue de la République,Avenue De La République 13140 MIRAMAS,43.582842,5.003616,false,2,22
9656, Miramont-de-Comminges Verdun,Rue de Verdun 31800 Miramont-de-Comminges,43.0935,0.74389,false,2,18
9657, Mirande Place Paul Noulens,Place Paul Noulens 32300 Mirande,43.5144,0.406859,false,2,22
9658, Miraumont Mairie,2 rue Trevequenne 80300 Miraumont,50.0924,2.7295,false,2,22
9659, Mirebeau mail,Place du Mail - 86110 - Mirebeau,46.79024,0.18378,false,2,18
9660, Mirebeau poste,Rue de la mutualite - 86110 - Mirebeau,46.78656,0.18065,false,2,18
9661, Mirebel Parking rue du Visenay,Rue Du Visenay 39570 Mirebel,46.69645546,5.72717042,false,2,22
9662, Mirecourt Rue du Bailliage,8 Rue du Bailliage 88500 Mirecourt,48.3018,6.13324,false,2,18
9663, Mison Les Armands,Les Armands 04200 Mison,44.266426,5.858366,false,2,22
9664, Missy-sur-Aisne Salle des Fêtes,de Reims 02880 Missy-sur-Aisne,49.3845,3.44043,false,2,22
9665, Mitsubishi Villeneuve d'Ascq,Boulevard de l'Ouest 59650 Villeneuve d'Ascq,50.632313,3.120473,false,2,22.08
9666, Mittelschaeffolsheim Garage Diestel,2 Rue Principale 67170 Mittelschaeffolsheim,48.70277172,7.65493811,false,1,7
9667, Miélan Pierre Primi,Rue Pierre Primi 32170 Miélan,43.4287,0.306926,false,2,22
9668, Moidieu-Detourbe Mouterle,Mouterle 38440 Moidieu-Detourbe,45.5054,5.01369,false,2,22
9669, Moirans CER France publique,122 rue du Rocher de Lorzier 38430 Moirans,45.3216,5.59188,false,1,22
9670, Moirans Rue Mozart,Rue Mozart 38430 Moirans,45.328211,5.564157,false,2,22
9671, Moirans-en-Montagne Camping La Petite Montagne,54 Avenue De Saint-Claude 39260 Moirans-en-Montagne,46.42051966,5.72339157,false,1,22
9672, Moissac Brienne,2 boulevard de Brienne 82200 Moissac,44.106,1.08375,false,2,22
9673, Moissac Récollets,2 place des Récollets 82200 Moissac,44.1034,1.08605,false,2,22
9674, Moissac Sancert,24 Promenade Sancert 82200 Moissac,44.1002,1.08475,false,2,22
9675, Molines-En-Queyras Clot la Chalpe,Clot la Chalpe 05350 Molines-En-Queyras,44.71980038,6.84759393,false,2,22
9676, Molières Perrine,1 Chemin de la Perrine 82220 Molières,44.1895,1.36029,false,2,22
9677, Mollans-Sur-Ouvèze Place du Monument aux Morts,Place du Monument aux Morts 26170 Mollans-Sur-Ouvèze,44.23775,5.190152,false,2,22
9678, Molleges Route De St Andiol,Route De St Andiol 13940 MOLLEGES,43.807491,4.949075,false,2,22
9679, Molliens-Dreuil Eglise,Place de l'Eglise 80540 Molliens-Dreuil,49.8835,2.0206,false,2,22
9680, Molsheim Gare,25 Avenue De La Gare 67120 Molsheim,48.537752,7.498815,false,6,22
9681, Molsheim Holzplatz,Rue des Sports 67120 Molsheim,48.5407,7.49877,false,2,22
9682, Molsheim Parc des Jésuites,13 D2422 67120 Molsheim,48.5395,7.49481,false,2,22
9683, Molsheim Rue Ecospace,2 Route Ecospace 67120 Molsheim,48.53267741,7.49844226,false,2,22
9684, Monampteuil Axo Plage,Le Moulinet 02000 Monampteuil,49.4706,3.55191,false,2,22
9685, Monbéqui Toulouse,121 Avenue de Toulouse 82170 Monbéqui,43.8921,1.24065,false,2,22
9686, Moncel-lès-Lunéville Burger King,01 Rue Clément Ader 54300 Moncel-lès-Lunéville,48.57942157,6.51725041,false,2,25
9687, Monclar-de-Quercy Gare,Place de la gendarmerie 82230 Monclar-de-Quercy,43.9654,1.58615,false,2,22
9688, Moncontour,Place de l'ecole - 86330 - Moncontour,46.88099,-0.0199,false,2,18
9689, Mondelange-Europe Avenue de l'Europe -4028,Avenue de l'Europe 57300 MONDELANGE,49.256228,6.155524,false,4,22
9690, Mondeville Route de Rouen,Route de Rouen 14120 MONDEVILLE,49.171944,-0.303376,false,3,50
9691, Mondeville Rue Calmette,Parking de la médiathèque 14120 MONDEVILLE,49.178341,-0.317765,false,2,22
9692, Mondeville Rue Emile Zola 1,Rue Emile Zola 14120 MONDEVILLE,49.172173,-0.318416,false,2,22
9693, Monestier-De-Clermont Grande Rue,Grande Rue 38650 Monestier-De-Clermont,44.9155285,5.6337565,false,2,22
9694, Moneteau Parking Espace Culturel,Parking Espace Culturel 89470 Moneteau,47.8479239,3.5804025,false,2,50
9695, Moneteau rue de la Gare,Rue de la Gare 89470 Moneteau,47.85128056,3.57964262,false,2,22
9696, Moneteau-Rome 12 Avenue de l'Europe -3979,12 Avenue de l'Europe 89470 MONETEAU,47.849439,3.5518,false,8,22
9697, Monferran-Savès Route du Calvaire,Route du Calvaire 32490 Monferran-Savès,43.5983,0.981634,false,1,50
9698, Monistrol-Sur-Loire Place Marechal Jourda de Vaux,Place du 19 Mars 1962 43120 Monistrol-Sur-Loire,45.2951,4.17089,false,2,24
9699, Monnaie Tours Longue vue Aire de service,Aire de service de Tours Longue vue 37380 Monnaie,47.47549395,0.77562629,false,2,50
9700, Monnetier-Mornex Chemin de la Chapelle,Chemin de la Chapelle 74560 Monnetier-Mornex,46.16281,6.22815,false,2,22
9701, Monswiller  Rue Dreispitz,9 Rue Dreispitz 67700 Monswiller,48.73937715,7.3899349,false,2,22
9702, Mont St Vincent Parking salle des fêtes,Parking salle des fêtes 71300 Mont St Vincent,46.6289,4.476,false,2,22
9703, Mont de Marsan BMW,150 Allée De L'ermite 40090 Saint-Avit,43.92378544,-0.44292094,false,4,25
9704, Mont-Dauphin Le Fort,Le Fort 05600 Mont-Dauphin,44.670518,6.624609,false,2,22
9705, Mont-Dore Camping La Plage Verte,Route de la Tour d'Auvergne 63240 Mont-Dore,45.57902312,2.79263273,false,2,11
9706, Mont-Saint-Sulpice 4 Place de la Mairie,4 Place de la Mairie 89250 Mont-Saint-Sulpice,47.95208148,3.62615079,false,2,22
9707, Mont-Saxonnex 89 route de Cluses - Chemin du Bugnon,89 route de Cluses - Chemin du Bugnon 74130 Mont-Saxonnex,46.0536,6.48578,false,2,22
9708, Montagny Impasse des sports,Impasse des sports 42840 Montagny,46.032035,4.234739,false,2,22
9709, Montaigu-de-Quercy Stade,14 avenue du Stade 82150 Montaigu-de-Quercy,44.3406,1.02026,false,2,22
9710, Montaigut Le Boulval,1 rue le Boulval,46.1815093,2.8066202,true,1,7.4
9711, Montaigut-sur-Save Impasse de la Save,3 impasse de la Save 31530 Montaigut-sur-Save,43.6919,1.22946,false,2,18
9712, Montalieu Chemin d'Anclenoux,Chemin D'anclenoux 38390 Montalieu-Vercieu,45.80450072,5.40035862,false,4,60
9713, Montalieu-Vercieu Rue du Besset,Rue du Besset 38390 Montalieu-Vercieu,45.81437,5.404874,false,2,22
9714, Montarlot,Rue Grande,48.349255,2.850102,false,2,18
9715, Montastruc-la-ConseillÃ¨re,Avenue du Mur de Ronde 31380 Montastruc-la-ConseillÃ¨re,43.717,1.59226,false,2,18
9716, Montauban Cimetière urbain,3 Rue de l'Égalité 82000 Montauban,44.0261,1.35255,false,2,22
9717, Montauban Dragons,42 Avenue du 10' Dragons 82000 Montauban,44.0238,1.34416,false,2,22
9718, Montauban Edouard Herriot,2 Boulevard Edouard Herriot 82000 Montauban,44.01496349,1.365982697,false,2,22
9719, Montauban Empereur,2 allée de l'Empereur 82000 Montauban,44.016,1.35648,false,2,22
9720, Montauban France,445 Rte du N 82000 Montauban,44.036503,1.378156,0,16,250
9721, Montauban Lalaque,21 place Lalaque 82000 Montauban,44.0165,1.34418,false,2,22
9722, Montauban Mandoune,Rue de la Mandoune 82000 Montauban,44.0197,1.35363,false,2,22
9723, Montauban Salvador-Allende,11 rue Salvador-Allende 82000 Montauban,44.0242,1.36016,false,2,22
9724, Montauroux Place Du Clos,Place Du Clos 83440 Montauroux ,43.617906,6.765235,false,2,22
9725, Montayral 11 Avenue de Fumel - 3310,11 Avenue de Fumel 47500 Montayral,44.490287,0.967053,false,2,22
9726, Montbard Parking Place du 8 Mai ,Parking Place du 8 Mai  21425 Montbard,47.622256,4.33899,false,2,22
9727, Montbard Parking rue Voltaire ,Parking Rue Voltaire  21425 Montbard,47.626874,4.33941,false,2,50
9728, Montbartier Gare,202 rue de la Gare 82170 Montmartier,43.9241,1.26419,false,2,22
9729, Montbartier Mairie,147 place de la Mairie 82700 Montbartier,43.9124,1.27172,false,2,22
9730, Montbazon Château d'Artigny,92 Rue De Monts 37250 Montbazon,47.282556,0.682521,false,2,22
9731, Montbenoit Abbaye,7 Rue du Val Saugeais 25650 Montbenoit,46.9924,6.46326,false,2,22
9732, Montberon,Rue RenÃ© Landes 31140 Montberon,43.7151,1.48099,false,2,18
9733, Montbeton Centre Commercial,496 route de Montauban 82290 Montbeton,44.0114,1.28907,false,2,22
9734, Montbonnot Innovallée,Avenue de l'Europe 38330 Montbonnot,45.221615,5.812742,false,2,44
9735, Montbonnot-Saint-Martin Rue du Général de Gaulle,Rue du Général de Gaulle 38330 Montbonnot-Saint-Martin,45.226977,5.803005,false,2,22
9736, Montboucher-Sur-Jabron Pkg Golf de la Valdaine,Parking du Golf de la Valdaine 26740 Montboucher-Sur-Jabron,44.541316,4.799586,false,2,22
9737, Montbozon Com-com,Rue des Halles 70230 Montbozon,47.4665,6.25794,false,2,22
9738, Montbrison Parking avenue thermale,Parking avenue thermale 42600 Montbrison,45.596007,4.0714987,false,2,22
9739, Montbrison Place Bouvier,Place Bouvier 42600 Montbrison,45.6073765,4.0607641,false,2,22
9740, Montbrun-Les-Bains La Condamine,La Condamine 26570 Montbrun-Les-Bains,44.174437,5.441792,false,2,22
9741, Montbéliard Assurance Jacquemin,53 avenue Chabaud Latour 25200 Montbéliard,47.5099,6.80911,false,2,22
9742, Montceau Les Mines place de l'église,place de l'église 71300 Montceau Les Mines,46.6757,4.3638,false,2,22
9743, Montceau-les-Mines 10 Rue du Nouveau Bois-du-Verne,10 Rue Du Nouveau Bois Du Verne 71300 Montceau-les-Mines,46.688777,4.356622,false,2,22
9744, Montceaux-les-Meaux,place de la mairie,48.941795,2.985625,false,2,18
9745, Montceaux-les-Provins,route de Brangis,48.694653,3.438183,false,2,18
9746, Montchanin Art Esthétique,40 Avenue De La Libération 71210 Montchanin,46.757135,4.479675,false,1,22
9747, Montclar Parking Les Côtes De St Jean,Parking Les Côtes De St Jean 04140 Montclar,44.41307066,6.35087674,false,2,22
9748, Montcornet Rue Neuve,Rue Neuve 02340 Montcornet,49.6965,4.01524,false,2,22
9749, Montcourt-Fromonville,route de Moret,48.30003,2.69995,false,2,18
9750, Montdauphin,rue Brulée,48.851772,3.427434,false,2,18
9751, Monteils Pigeonniers,410 Route des Pigeonniers 82300 Monteils,44.166,1.55389,false,2,22
9752, Monteleger Parc Forêt d'Orient,Parc Forêt d'Orient 26760 Monteleger,44.86594,4.92192,false,2,22
9753, Montelier Parking co-voiturage,Parking co-voiturage 26120 Montelier,44.9355,5.02737,false,2,22
9754, Montelimar Chemin De Ravaly,Chemin De Ravaly 26200 Montelimar,44.532597,4.760774,false,2,22
9755, Montelimar Palais des Congrès,Palais des Congrès 26200 Montelimar,44.556301,4.744417,false,2,22
9756, Montelimar Parking Saint James,Parking Saint James 26200 Montelimar,44.549544,4.747654,false,2,22
9757, Montelimar Parking Square Nicolas,Parking Square Nicolas 26200 Montelimar,44.556028,4.756491,false,2,22
9758, Monterblanc - Place Anne de Bretagne,Place Anne de Bretagne,47.742514,-2.681072,true,2,18
9759, Monterblanc Place Anne de Bretagne,Place Anne de Bretagne 56250 Monterblanc,47.7425,-2.68107,false,2,18
9760, Montescourt-Lizerolles Victoire,Avenue de la Victoire 02440 Montescourt-Lizerolles,49.7334,3.24542,false,2,22
9761, Montesquieu-Volvestre Esplanade Nord,19 Esplanade Nord 31310 Montesquieu-Volvestre,43.2099,1.23037,false,2,18
9762, Montesquiou Parking Village,Parking village 32320 Montesquiou,43.5783,0.328356,false,2,22
9763, Monteynard Chemin Pré Barbier,Chemin Pré Barbier 38770 Monteynard,44.970991,5.702787,false,2,22
9764, Montferrat Pkg. du Stade rte de Draguignan,Pkg. du Stade rte de Draguignan 83131 Montferrat,43.610596,6.482466,false,2,22
9765, Montfort-Sur-Argens Rue De La Rougiere,Rue De La Rougiere 83570 Montfort-Sur-Argens ,43.473247,6.121209,false,2,22
9766, Montge-en-Goele,route de Juilly,49.025669,2.743907,false,2,18
9767, Montgenevre Le Peychier 2,Le Peychier 5100 Montgenevre,44.933961,6.732183,false,4,44
9768, Montgenevre Parking de l'obelisque,Parking de l'obelisque 5100 Montgenevre,44.93391,6.729531,false,2,22
9769, Montgenèvre Office de Tourisme,Route d'Italie 05100 Montgenèvre,44.93142339,6.725729527,false,2,22
9770, Montgolfier Nuits-Saint-Georges,Passage Montgolfier 21700 Nuits-Saint-Georges,47.129261,4.960068,false,8,22.08
9771, Monthlery Route d'Orléans,68 Route D'orléans 91310 Montlhéry,48.64780704,2.27224721,false,2,22
9772, Monthureux_sur_saone,Place de la République,48.03,5.97,false,2,25
9773, Monthyon,rue de la république,49.00922,2.828918,false,2,18
9774, Montier en Der Place Notre-Dame,Place Notre-Dame 52220 Montier en Der,48.47764,4.770701,false,2,18
9775, Montieramey 41 Grande Rue,41 Grande Rue 10270 Montieramey,48.238953,4.2988,false,2,18
9776, Montigny-Lencoup,rue Montmart,48.452545,3.060808,false,2,18
9777, Montigny-Lengrain Gare,Avenue de la Gare 02290 Montigny-Lengrain,49.3983,3.11404,false,2,22
9778, Montigny-Lengrain Vaudrial,Rue de Vaudrial 02290 Montigny-Lengrain,49.373,3.09269,false,2,22
9779, Montigny-le-Guesdier,rue Blanche,48.383236,3.253999,false,2,18
9780, Montillières-sur-Orne Le bourg,Le bourg 14210 TROIS MONTS,49.049606,-0.477086,false,2,22
9781, Montjoi Salle des Fêtes,D46 82400 Montjoi,44.1975,0.92209,false,2,22
9782, Montjoire Toulouse,141 route de Toulouse 31380 Montjoire,43.7671,1.53011,false,2,18
9783, Montluel Avenue Pierre Cormoreche,85 Avenue Pierre Cormoreche 01120 Montluel,45.85350942,5.05632399,false,2,22
9784, Montluel Super U,16 Cours De La Portelle 01120 Montluel,45.85201083,5.05962027,false,4,22
9785, Montluçon Athanor,Place Athanor 03100 Montluçon,46.3478,2.60412,false,2,22
9786, Montluçon Denis Papin,Rue Denis Papin Sobovidé 03100 Montluçon,46.3444,2.59832,false,2,22
9787, Montluçon Europe,Europe Lavandières 03100 Montluçon,46.3511,2.59689,false,2,22
9788, Montluçon France,Aire des Vérités Technopôle de la Loue Sortie 37 Rte Centre Europe Atlantique 03410 Saint-Victor,46.378453,2.586523,0,8,250
9789, Montluçon Garage Norville,42 Rue Denis Papin 03100 Montluçon,46.344752,2.596117,false,1,22
9790, Montluçon Gironde,Rue de la Gironde - Aout 2016 03100 Montluçon,46.3396,2.60975,false,2,22
9791, Montluçon Ilets Boris Vian,Ilets Boris Vian 03100 Montluçon,46.3301,2.60561,false,2,22
9792, Montluçon Marx Dormoy,Avenue Marx Dormoy 03100 Montluçon,46.3386,2.59894,false,2,22
9793, Montluçon Place Pierre Petit,Place Pierre Petit 03100 Montluçon,46.3414,2.60423,false,2,22
9794, Montluçon Résidence Crous,Allée Jean-Jacques Soulier 03100 Montluçon,46.3306,2.58976,false,2,11
9795, Montmarault Boulevard Tourret,Place du 8 Mai 1945 03390 Montmarault,46.3171,2.95552,false,2,22
9796, Montmarault Maison du Tourisme,ZA du Grand Champ 03390 Montmarault,46.3251,2.96782,false,2,50
9797, Montmelian  avenue de Savoie,avenue de Savoie 73800 Montmelian,45.501175,6.051382,false,2,22
9798, Montmelian Av. de Gresivaudan,Avenue Du Grésivaudan 73800 Montmélian,45.49638608,6.05098444,false,2,22
9799, Montmorillon avenue de l'Europe,1 Avenue de l'Europe 86500 Montmorillon,46.421,0.860415,false,1,22
9800, Montmorillon centre,39-43 boulevard de Strasbourg - 86500 - Montmorillon,46.42582,0.86969,false,2,18
9801, Montmorillon pole emploi,Rue Daniel Cormier - 86500 - Montmorillon,46.43351,0.87701,false,2,18
9802, Montmorillon stade,Boulevard du terrier blanc - 86500 - Montmorillon,46.43179,0.88005,false,2,18
9803, Montmorot Bureau Vallée,Zone Commerciale en Chantrans 39570 Montmorot,46.6717,5.52771,false,2,22
9804, Montmorot Hyundai Bellamy,Rue du Pré aux Dames 39570 Montmorot,46.675,5.53594,false,2,11
9805, Montoison Route de Valence,Route de Valence 26800 Montoison,44.8003,4.93832,false,2,22
9806, Montpellier - Avenue Jacques Cartier,Avenue Jaques Cartier,43.60717010498047,3.89119291305542,false,2,36.0
9807, Montpellier - Hôtel Campanile,Avenue du Mas d'Argelliers 34070 Montpellier,43.586799,3.891127,false,4,150
9808, Montpellier - Rue du Moulin des 7 Cans,rue du moulin des 7 cans,43.60002899169922,3.8947978019714355,false,2,50.0
9809, Montpellier Hôtel Privilège Eurociel,1 Avenue Du Pont Juvénal 34000 Montpellier,43.606377,3.883309,false,2,22
9810, Montpellier Hôtel du Parc Euromédecine,2 Rue du Caducée 34090 Montpellier,43.64251785,3.83550402,false,2,22
9811, Montpellier Rue Ettore Bugatti,28 RUE ETTORE BUGATTI 34070 Montpellier,43.5796737,3.86681986,false,2,22
9812, Montpellier Rue Patrice Lumumba,9 Rue Patrice Lumumba 34000 Montpellier,43.57953074,3.86193856,false,2,7
9813, Montpellier Utilitaires - Volkswagen Baillargues,2 Place Bertrand Nogaro 34670 Baillargues,43.653774,3.99799,false,3,22.08
9814, Montpellier-Fabrègues Sud,Aire Montpellier-Fabrègues Sud 34690 Fabrègues,43.544202,3.792643,false,1,50
9815, Montpezat-Sous-Bauzon Place de la Poste - Boulevard de la Prairie,Montpezat-Sous-Bauzon Place de la Poste - Bo 07560 Montpezat-Sous-Bauzon,44.711,4.20786,false,2,22
9816, Montpezat-de-Quercy 19 Mars 1962,10 rue du 19 Mars 1962 82270 Montpezat-de-Quercy,44.2403,1.47746,false,2,22
9817, Montreuil Decathlon,79 Rue De La République 93100 Montreuil,48.85224905,2.41643188,false,4,22
9818, Montreuil rue Armand Carrel,57 Rue Armand Carrel 93100 Montreuil,48.850197,2.418169,false,3,22
9819, Montreuil-Rosny 284 Rue de Rosny -3408,284 Rue de Rosny 93100 MONTREUIL SOUS BOIS,48.870591,2.467895,false,2,22
9820, Montreuil-aux-Lions Paris,Avenue de Paris 02310 Montreuil-aux-Lions,49.022,3.19489,false,2,22
9821, Montreux-Château,30 Rue Georges Helminger 90130 Montreux-Château,47.6106,6.99513,false,4,22
9822, Montrevel Montrevel Auto,3 Chemin Du Poulard 38690 Montrevel,45.48381895,5.39965998,false,1,22
9823, Montricoux Ronde,9 Chemin de Ronde  82800 Montricoux,44.077,1.6183,false,2,22
9824, MontrÃ©jeau CinÃ©ma,31 rue du Parc 31210 MontrÃ©jeau,43.0849,0.57109,false,2,18
9825, Montréal Bvld Nord,Boulevard du Nord 32250 Montréal,43.951,0.201134,false,2,22
9826, Monts sur Guesnes,Rue des caves de Brion - 86420 - Monts sur Guesnes,46.91925,0.21306,false,2,18
9827, Montsauche Parking rue du Docteur Monot,Parking Rue du Docteur Monot 58230 Montsauche,47.2145,4.0239,false,2,22
9828, Montsegur-Sur-Lauzon Avenue Saint Jean,Avenue Saint Jean 26130 Montsegur-Sur-Lauzon,44.36141,4.85676,false,2,22
9829, Montsoult Zone Industielle du Beloy,Zone industrielle Du Belloy - N1 95560 Montsoult,49.06732506,2.32728216,false,2,22
9830, Montvendre Le Pré du Bost,Le Pré du Bost 26120 Montvendre,44.8715,5.0225,false,2,22
9831, Montélimar France,Route Nationale 7 ZA du Pavé 26270 Saulce-sur-Rhône,44.67524367,4.7955284,0,28,250
9832, Montélimar Rond-Point Charles Trenet,Rond-Point Charles Trenet 26200 Montélimar,44.561668,4.751107,false,2,22
9833, Moorea Salvastore,PK31 côté montagne Haapiti 98728 MOOREA,-17.5275527,-149.90543,false,2,22
9834, Morangis Avenue Charles de Gaulle -3204,Avenue Charles de Gaulle 91420 MORANGIS,48.70545,2.345496,false,2,22
9835, Moras-En-Valloire Le Village,Le Village 26210 Moras-En-Valloire,45.290854,4.993811,false,2,22
9836, Mordelles 6 avenue des Platanes -2908,6 avenue des Platanes 35310 MORDELLES,48.080674,-1.834939,false,2,22
9837, Morestel Rue Clos Giraud,Rue Clos Giraud 38510 Morestel,45.674127,5.47326,false,2,22
9838, Morestel-Claudel rue Paul Claudel -3801,rue Paul Claudel 38510 MORESTEL,45.672175,5.482969,false,2,60
9839, Moreuil Gare,25 rue Léon Blum 80110 Moreuil,49.7768,2.47597,false,2,22
9840, Moreuil Norbert Malterre,Place Norbert Malterre 80110 Moreuil,49.7722,2.48249,false,2,22
9841, Morey-Saint-Denis Parking Place Saint Vincent ,Parking Place Saint Vincent  21442 Morey-Saint-Denis,47.198513,4.962356,false,2,22
9842, Morez des Hauts-de-Bienne Quai Jobez,10 Quai Jobez 39400 Hauts de Bienne,46.520895,6.021463,false,2,25
9843, Morgny-la-Pommeraye Au Panier de la Pommeraye,173 Rue De L'église 76750 Morgny-la-Pommeraye,49.508633,1.258675,false,1,22
9844, Morhange Gare,Place de la Gare 57340 Morhange,48.9365,6.65961,false,2,22
9845, Mormant,place de la mairie,48.6065,2.8905,false,2,18
9846, Mornas Village,Aire de Mornas Village 84550 Monas,44.194914,4.731155,false,1,50
9847, Mornas les Adrets,Aire de Mornas les Adrets 84550 Mornas,44.215608,4.723547,false,1,50
9848, Morosaglia Sarl In Terra Corsa,Lieu dit Baccario - route de Calvi 20218 Morosaglia,42.477,9.20069,false,2,22
9849, Mortcerf,Place de l'Eglise,48.789227,2.915816,false,2,18
9850, Morteau Collège,8 Rue d'Étain 25500 Morteau,47.0585,6.60546,false,2,18
9851, Morteau Gare,13 Avenue de la Gare 25500 Morteau,47.054,6.60476,false,2,22
9852, Morteaux-Coulibœuf Rue du stade,Croisement Le Perrey 14620 MORTEAUX COULIBOEUF,48.924759,-0.073741,false,2,22
9853, Morton,Rue de la Girouarirre - 86120 - Morton,47.10853,-0.02363,false,2,18
9854, Morvilliers 1 Rue Saint Laurent,1 Rue Saint Laurent 10500 Morvilliers,48.380433,4.620832,false,2,22
9855, Morzine Route Du Palais Des Sports,Route Du Palais Des Sports 74110 Morzine,46.18337,6.70555,false,2,22
9856, Morzine Taille Du Grand Mas,Taille Du Grand Mas 74110 Morzine,46.18177,6.70249,false,2,22
9857, Moréac - Place de la Résistance,Place de la Résistance,47.91868,-2.819318,true,2,18
9858, Moréac Place de la Résistance,Place de la Résistance 56500 Moréac,47.9187,-2.81932,false,2,18
9859, Mosnes  Rue des Thomeaux,12 Rue Des Thomeaux 37530 Mosnes,47.45462025,1.09837296,false,2,22
9860, Mougins RRG,1162 Chemin Des Campelières 06250 Mougins,43.58312267,7.00898542,false,2,7
9861, Moulins Achille Roche,15 Rue Achille Roche 03000 Moulins 4,46.5618,3.32884,false,2,22
9862, Moulins Hôpital,Avenue du Général de Gaulle 03000 Moulins,46.5712,3.32408,false,2,50
9863, Moulins Place Jean Moulin,Place Jean Moulin 03000 Moulins,46.5668,3.3274,false,2,22
9864, Moulins Préfecture,Rue Michel de l'Hospital 03000 Moulins,46.5676,3.33517,false,2,22
9865, Moulins Rue Pierre Ardillon,Rue Pierre Ardillon 03190 Moulins,46.56562,3.3296,false,2,44
9866, Moulins République,Avenue de la République 03000 Moulins,46.5633,3.3389,false,2,22
9867, Moulins Vigenère,7 rue du Progrès 03000 Moulins,46.571,3.3335,false,2,22
9868, Moulins-Sur-Ouanne 11 rue Paul Arrighi,11 Rue Paul Arrighi 89130 Moulins-Sur-Ouanne,47.707024,3.336888,false,4,50
9869, Moulins-lès-Metz CORA,RD 657 57950 Moulins-lès-Metz,49.0847,6.1106,false,2,22
9870, Moult-Chicheboville Route de Paris,Route de Paris 14370 MOULT,49.116592,-0.167836,false,2,22
9871, Mourenx 25 Avenue Charles Moureu - 2835,25 Avenue Charles Moureu 64150 Mourenx,43.380502,-0.61739,false,2,22
9872, Mouries Pré D'Ester,Pré D'Ester 13890 MOURIES,43.691626,4.870647,false,2,22
9873, Moussey Thomas Bata,Avenue Thomas Bata 57770 Moussey,48.6874,6.80403,false,2,22
9874, Moussy-le-Neuf,rue Lamaze,49.064533,2.603089,false,2,18
9875, Moustiers-Sainte-Marie Pkg interm.,Parking Intermédiaire 04360 Moustiers-Sainte-Marie,43.8438,6.22201,false,2,22
9876, Moustoir-Ac Rue de la Maillette,Rue de la Maillette 56500 Moustoir-Ac,47.8557,-2.83354,false,2,18
9877, Moustoir-ac - Rue de la Maillette,Rue de la Maillette,47.855722,-2.833536,true,2,18
9878, Mouthe Supermarché,32B rue de la Varée 25240 Mouthe,46.7144,6.1953,false,2,22
9879, Moutier-en-Puisaye Place de la Mairie,Place De La Mairie 89520 Moutiers-en-Puisaye,47.610384,3.175336,false,2,22
9880, Moutiers Saint Pierre,Place Saint Pierre 73600 Moutiers,45.4834,6.53287,false,2,22
9881, Moyaux Rue Gustave Flaubert,Rue Gustave Flaubert 14590 MOYAUX,49.19585,0.357187,false,2,22
9882, Mozerr Signal Portet-sur-Garonne,10 Chemin Des Caminoles 31120 Portet-sur-Garonne,43.517808,1.379552,false,6,22
9883, Mr Bricolage Avranches,55 Rue de la Division Leclerc,48.6795961,-1.3417481,False,3,60
9884, Mr Bricolage Borgo,Impasse Cavone,42.5542251,9.4405042,False,3,50
9885, Mr Bricolage Castres,Rte de Mazamet,43.5341425,2.2734726,False,6,80
9886, Mr Bricolage Chalonnes-sur-Loire,La Roulliere - Route De Chemille,47.3464973,-0.7615308,False,2,22
9887, Mr Bricolage Lanester,320 rue Youri Gagarine,47.7741831,-3.3430991,False,5,80
9888, Mr Bricolage Les Touches (44),ZAC La Pancarte 2,47.442061,-1.483338,False,3,60
9889, Mr Bricolage Petit Manoir,La Plaine Petit Manoir Le Lamentin 97232 Martinique,14.609692,-60.99684,false,2,22
9890, Mr Bricolage Pont l'Evêque,ZA de launay 8 Rue Laplace,49.284242,0.2032549,False,3,50
9891, Mr Bricolage Touques,Rn 177 Rte de Paris,49.3498399,0.09347,False,3,60
9892, Mr. Bricolage Ceret (66),4 Rue Sant Guilhem,42.5011873,2.7592754,False,3,50
9893, Muhlbach-sur-Munster,62 rue Principale 68380 Muhlbach-sur-Munster,48.0245,7.08043,false,2,22
9894, Muhlbach-sur-Munster Perle des Vosges,22 Route Du Gaschney 68380 Muhlbach-sur-Munster,48.02775,7.080172,false,2,22
9895, Mundolsheim Airtec,17 Rue Vauban 67450 Mundolsheim,48.63519881,7.71965817,false,2,22
9896, Mundolsheim Rue Berlioz,36 Rue Berlioz 67450 Mundolsheim,48.636797,7.708257,false,2,22
9897, Mundolsheim Rue du Général Leclerc,42 Rue Du Général Leclerc 67450 Mundolsheim,48.64182763,7.71717115,false,2,43
9898, Munster Verte Vallée - Rue Alfred Hartmann,10 Rue Alfred Hartmann 68140 Munster,48.04076238,7.14258278,false,6,22
9899, Munster Verte Vallée - Rue Alfred Hartmann,10 Rue Alfred Hartmann 68140 Munster,48.0407261,7.14264016,false,6,22
9900, Muntzenheim Impasse du Wasen,Impasse Du Wasen 68320 Muntzenheim,48.1030083,7.4674687,false,2,22
9901, Muret SUD GARONNE AUTOMOBILES,Impasse Jacques Monod 31600 Muret,43.48068237,1.33561998,false,3,22
9902, Murs-Erigne-Clos Mail du Grand Clos -3913,Mail du Grand Clos 49610 MUR ERIGNE,47.396284,-0.527709,false,4,22
